ID,a_games,a_goals,a_mins,b_games,b_goals,b_mins,c_goals,last_season,player,position,team
CGTXpjBesPmtjJ6Je,35.5,11.1,3106.2,1.4999999999999996,2.7,35.5,32.005263157894724,4,Luka Milivojevic,MID,Crystal Palace
2AXGdmr8xj27jh8kL,8.1,0.9,688.5,28.900000000000002,0.9,8.1,57.0,4,Artur Boruc,GKP,Bournemouth
3a2jw8KorkQMNAR9d,36.4,0.9,3208.5,0.5999999999999995,0.9,36.4,85.74473684210527,4,Lukasz Fabianski,GKP,West Ham
4QiXPZGX8vaoy9aKP,22.2,2.0999999999999996,424.8,14.799999999999999,0.9,22.2,16.871052631578948,4,Lys Mousset,FWD,Sheffield United
5u5wWRQsgBQXczSr4,9.0,0.9,569.7,28.0,0.9,9.0,12.323684210526315,4,Daniel Amartey,MID,Leicester
7rwTBLaAKHCGKPXtc,21.899999999999995,2.0999999999999996,1670.1,15.099999999999998,0.9,21.899999999999995,55.54736842105263,4,Nicolás Otamendi,DEF,Man City
CLN5krmiDDhH3BzJm,6.699999999999999,0.9,411.3,30.299999999999997,3.3,6.699999999999999,15.710526315789473,4,Kyle Walker-Peters,DEF,Tottenham
9isEsYi5vucQedsZ6,12.299999999999999,0.9,386.69999999999993,24.699999999999996,1.4999999999999998,12.299999999999999,19.27894736842105,4,Adam Lallana,MID,Liverpool
BPNDggz3MhhWEj9aJ,31.899999999999995,3.3,2714.0999999999995,5.100000000000001,2.7,31.899999999999995,43.0,4,Harry Maguire,DEF,Man United
Bqadvj8MS6gcW6iLK,6.599999999999999,0.9,357.59999999999997,30.4,0.9,6.599999999999999,14.486842105263158,4,Marcos Rojo,DEF,Man United
CJzLGGrjE2Whg7Xmc,26.499999999999996,0.9,2236.2,10.500000000000002,0.9,26.499999999999996,48.83684210526316,4,Toby Alderweireld,DEF,Tottenham
9tJ98iKeHZpcKBQ7G,15.900000000000002,0.9,446.40000000000003,21.099999999999998,3.0,15.900000000000002,12.25263157894737,4,Ademola Lookman,MID,Everton
ALhFfHyavjdFRxbrw,32.8,3.0,2478.6,4.199999999999999,2.0999999999999996,32.8,67.4421052631579,4,Georginio Wijnaldum,MID,Liverpool
CauAFt4Zor2SPLsK5,24.0,1.8,1890.6,13.0,1.8,24.0,31.33421052631578,4,Charlie Daniels,DEF,Bournemouth
Cjtev3Ju9FG9244E3,29.8,5.699999999999999,1780.1,7.200000000000002,3.3,29.8,59.507894736842104,4,Ilkay Gündogan,MID,Man City
DNvGYuNmLxEe3grEA,29.4,4.199999999999999,2552.4,7.6000000000000005,6.3,29.4,44.27368421052631,4,Marcos Alonso,DEF,Chelsea
NJoQbsgfSsxKdXPEH,19.199999999999996,1.4999999999999998,1458.6,17.799999999999997,2.4,19.199999999999996,19.08157894736842,4,Andrew Surman,MID,Bournemouth
PTDGvsdnbvsCbeDCz,27.0,0.9,2362.5,9.999999999999998,0.9,27.0,78.05526315789473,4,Asmir Begovic,GKP,Bournemouth
R7xkDBMXbcypZFQQK,28.0,5.699999999999999,1661.7999999999997,8.999999999999998,4.5,28.0,38.91842105263158,4,Jesse Lingard,MID,Man United
WBEvfjjsSNjN6vnhS,23.099999999999998,2.7,1789.4999999999998,13.900000000000002,1.4999999999999998,23.099999999999998,35.28947368421053,4,Eric Dier,MID,Tottenham
ZtJL3hmWcpJkHw3NQ,20.5,0.9,1445.6999999999998,16.499999999999996,3.9,20.5,33.426315789473676,4,Danny Rose,DEF,Tottenham
dyTWDCfMERK5EnYxG,22.799999999999997,1.4999999999999998,1874.7,14.199999999999998,5.1,22.799999999999997,39.3078947368421,4,Héctor Bellerín,DEF,Arsenal
efP3nyTcDwmA89ZNK,21.899999999999995,2.0999999999999996,1110.3,15.099999999999998,3.3,21.899999999999995,17.668421052631572,4,Jordon Ibe,MID,Bournemouth
gXX3PG8N9EiykdFsW,30.099999999999998,2.0999999999999996,2358.6,6.900000000000001,0.9,30.099999999999998,37.136842105263156,4,Declan Rice,MID,West Ham
gJMBzX34eb8ENWkjz,28.8,1.8,2437.7999999999997,8.200000000000003,1.2,28.8,51.62368421052631,4,Nemanja Matic,MID,Man United
nev7R7c3wPmskmBdE,18.599999999999998,1.8,1497.8999999999999,18.399999999999995,2.4,18.599999999999998,25.326315789473682,4,Daryl Janmaat,DEF,Watford
oZTmYjZfa4Kv4u9pb,27.399999999999995,3.3,2213.2999999999997,9.600000000000001,2.7,27.399999999999995,27.236842105263154,4,Pierre-Emile Højbjerg,MID,Southampton
ox9B9Fuv6hsxupEcD,26.799999999999997,6.0,1806.8999999999999,10.200000000000003,2.4,26.799999999999997,21.11052631578947,4,James Ward-Prowse,MID,Southampton
pirbFX5hRY3Ff5gbv,5.5,0.9,84.1,31.5,1.4999999999999998,5.5,2.0999999999999996,4,Connor Wickham,FWD,Crystal Palace
sxinhMWwZogPmXY6P,33.699999999999996,3.6,2810.8999999999996,3.2999999999999994,3.9,33.699999999999996,47.178947368421056,4,N'Golo Kanté,MID,Chelsea
DzSw2swgp4pRcbdRJ,32.5,0.9,2884.5,4.499999999999998,0.9,32.5,104.49473684210527,4,Hugo Lloris,GKP,Tottenham
PbXGDrny57G7Ds2tQ,28.599999999999998,11.7,2240.6,8.399999999999999,9.7,28.599999999999998,22.60263157894736,4,Callum Wilson,FWD,Bournemouth
WATzB9YT2RYdMvbBk,32.8,9.9,2668.7999999999997,4.199999999999999,5.699999999999999,32.8,27.852631578947364,4,Gylfi Sigurdsson,MID,Everton
cEra7GFMLs53iJn9T,31.6,1.4999999999999998,2631.2999999999997,5.399999999999998,4.3,31.6,77.93421052631577,4,Kyle Walker,DEF,Man City
cbjcKNRepAZPXhtB8,35.5,5.1,2870.6999999999994,1.4999999999999996,6.599999999999999,35.5,31.705263157894745,4,Andros Townsend,MID,Crystal Palace
hXBxjATmtDHXiiSqk,12.6,1.8,567.3,24.400000000000002,3.0,12.6,21.205263157894734,4,Alex Oxlade-Chamberlain,MID,Liverpool
oWf5mwF3zKZkCwAGK,1.2,0.9,67.5,35.79999999999999,0.9,1.2,45.576315789473675,4,Sergio Romero,GKP,Man United
rfRgQzthBzuDxLRxs,25.499999999999996,3.0,2234.7000000000003,11.499999999999998,2.7,25.499999999999996,41.652631578947364,4,David Luiz Moreira Marinho,DEF,Arsenal
rpk43BdQKtXoPwS36,27.900000000000002,2.7,2314.5,9.099999999999998,4.5,27.900000000000002,46.38947368421052,4,Ashley Young,DEF,Man United
uAgdEqfbnRQGbQKvp,25.0,5.4,1619.3,12.000000000000002,6.0,25.0,29.72894736842105,4,Henrikh Mkhitaryan,MID,Arsenal
Cw892Xgwcn4PgSJrA,24.699999999999996,0.9,2182.5,0.9,0.9,24.699999999999996,87.99999999999999,4,David de Gea,GKP,Man United
NGDkQk8kTRjYYNgeW,28.299999999999997,2.0999999999999996,2154.6,8.700000000000001,6.0,28.299999999999997,29.52631578947369,4,Ashley Westwood,MID,Burnley
Sq3RA5siJXALohFRk,24.9,0.9,1856.7,12.100000000000003,0.9,24.9,33.58421052631579,4,Adrian Mariappa,DEF,Watford
T2Ag3nKTZyXxGg3Kn,24.0,2.7,2040.0,13.0,0.9,24.0,33.98684210526316,4,Wes Morgan,DEF,Leicester
bmHhjJnSN5BFyJxmN,23.799999999999997,3.0,1918.8,13.199999999999998,3.9,23.799999999999997,41.823684210526324,4,Nacho Monreal,DEF,Arsenal
kzxj6R4f5aoABDeBX,7.8,0.9,634.5,29.199999999999996,0.9,7.8,50.968421052631584,4,Fraser Forster,GKP,Southampton
ySfeJfzv5zqbkK3uL,27.900000000000002,0.9,2280.6,9.1,1.8,27.900000000000002,39.29999999999999,4,Pablo Zabaleta,DEF,West Ham
M25mxo6E4ce7DHiWH,31.899999999999995,4.199999999999999,2702.7000000000003,5.1,2.4,31.899999999999995,36.42631578947368,4,Patrick van Aanholt,DEF,Crystal Palace
NaRuB5myMWn874pKo,25.0,1.8,2078.3999999999996,12.0,10.299999999999999,25.0,52.199999999999996,4,Trent Alexander-Arnold,DEF,Liverpool
MMQmANxcxxHLHEW2w,33.699999999999996,17.7,2740.5,3.300000000000001,4.5,33.699999999999996,24.000000000000004,4,Jamie Vardy,FWD,Leicester
X3hrqcohri9GDNdoP,33.99999999999999,9.0,2693.8999999999996,3.0000000000000004,11.1,33.99999999999999,40.647368421052626,4,Christian Eriksen,MID,Tottenham
ZuWWZ7aZp3uNZRDhd,29.8,21.8,2506.5,7.200000000000002,5.1,29.8,29.847368421052632,4,Harry Kane,FWD,Tottenham
bbMsovrbX7toaFCFw,32.2,2.7,2819.1,4.800000000000001,2.4,32.2,38.565789473684205,4,James Tarkowski,DEF,Burnley
irxTtXhrTZfrTvsdS,32.2,17.1,2558.7999999999997,4.799999999999999,5.1,32.2,49.01578947368421,4,Sadio Mané,MID,Liverpool
r4Daba7nc5hsLjkhJ,32.2,11.0,2063.8,4.799999999999999,6.599999999999999,32.2,40.47105263157895,4,Marcus Rashford,FWD,Man United
zBTzhrXYxNjEXNd45,30.7,7.2,2288.2,6.299999999999998,9.0,30.7,58.49473684210527,4,David Silva,MID,Man City
DGNKtHtTuJcA5rpDL,6.0,0.9,1348.4999999999998,30.999999999999996,0.9,6.0,10.539473684210526,4,Winston Reid,DEF,West Ham
bmTfC26gnGLp67NAb,28.900000000000002,6.599999999999999,1371.5,8.1,3.0,28.900000000000002,19.91052631578948,4,Andre Gray,FWD,Watford
dnrZ2h86TX6ruZfLp,13.0,1.2,957.2999999999998,24.0,1.4999999999999998,13.0,19.105263157894743,4,Scott Dann,DEF,Crystal Palace
kHjgTCtNWYA9Kaybi,8.1,0.9,333.5999999999999,28.900000000000002,0.9,8.1,6.489473684210526,4,Nathaniel Chalobah,MID,Watford
taeHWiNMCdfk93xne,16.3,5.1,1095.5,9.299999999999999,2.7,16.3,11.100000000000003,4,Daniel Ings,FWD,Southampton
uvKAjie9rn9GuoXWC,22.799999999999997,5.1,1189.8,14.199999999999998,3.6,22.799999999999997,17.684210526315784,4,Ruben Loftus-Cheek,MID,Chelsea
LEkYgw6rrFjR54CkX,20.7,0.9,1589.1,16.3,2.4,20.7,26.36842105263157,4,Simon Francis,DEF,Bournemouth
LmwenHR5RvoHAbnRp,28.0,5.4,1746.2999999999997,8.999999999999998,6.3,28.0,18.260526315789477,4,Michail Antonio,MID,West Ham
QbNZCrAnityEoLqhY,22.299999999999997,8.1,1689.0999999999997,3.300000000000001,6.699999999999999,22.299999999999997,35.10000000000001,4,Roberto Firmino Barbosa de Oliveira,FWD,Liverpool
eprmmEERwuFQNKj3T,31.6,6.0,2258.7,5.399999999999998,4.199999999999999,31.6,30.44210526315789,4,Roberto Pereyra,MID,Watford
rumWaZ9nwg3LNCPQr,29.199999999999996,1.8,1966.7999999999997,7.8,3.0,29.199999999999996,52.55263157894738,4,Jordan Henderson,MID,Liverpool
o5sa7STHnKPZ4JyW5,16.499999999999996,0.9,1379.9999999999998,20.5,0.9,16.499999999999996,22.16842105263157,4,Phil Bardsley,DEF,Burnley
qEjT2woyNHppYhymt,4.5,1.2,196.49999999999997,32.5,0.9,4.5,6.663157894736843,4,Daniel Drinkwater,MID,Burnley
EkQvDZpDQQuAiQwY7,29.7,1.4999999999999998,2013.3,7.3000000000000025,3.6,29.7,28.27894736842105,4,Cheikhou Kouyaté,MID,Crystal Palace
PThqamRtjBizb8KnT,11.2,1.4999999999999998,260.79999999999995,25.799999999999997,1.2,11.2,14.06578947368421,4,Phil Foden,MID,Man City
duGXe6bFBXaQe3k39,21.6,1.4999999999999998,1178.6999999999998,15.399999999999999,2.0999999999999996,21.6,22.160526315789472,4,Pedro Obiang,MID,West Ham
M2CtCcqcnxqd8q8hC,18.7,0.9,1336.1999999999998,18.299999999999997,1.4999999999999998,18.7,36.857894736842105,4,Joseph Gomez,DEF,Liverpool
eGpSZSMP6Xr8jRuEt,30.899999999999995,1.4999999999999998,2557.8,6.1,2.7,30.899999999999995,36.17368421052632,4,Idrissa Gueye,MID,Everton
hMa62aRtajwn9wxc6,7.8,0.9,518.1,29.199999999999996,0.9,7.8,12.063157894736841,4,Sebastian Prödl,DEF,Watford
ihdanS6EWgzgHu9px,22.6,1.4999999999999998,1287.3,14.4,1.2,22.6,38.19473684210526,4,Harry Winks,MID,Tottenham
iq88tTpNCmhGkXmv6,15.3,1.2,851.9999999999999,21.7,2.7,15.3,9.22105263157895,4,Robbie Brady,MID,Burnley
jfmKaeZXzmsQ9rGfo,28.599999999999998,2.7,1784.5999999999997,8.399999999999999,4.5,28.599999999999998,25.1921052631579,4,Marc Albrighton,MID,Leicester
quLpwL7T8eigxcsqv,14.199999999999998,0.9,1154.3999999999999,22.799999999999997,0.9,14.199999999999998,19.910526315789472,4,Martin Kelly,DEF,Crystal Palace
uZDKvF3pQY5SKJ9Wc,25.2,2.4,840.2999999999998,11.799999999999999,5.1,25.2,19.855263157894733,4,Kelechi Iheanacho,FWD,Leicester
yWe6fYRo3wJg4qit3,34.300000000000004,4.8,2675.1,2.7,4.8,34.300000000000004,29.19473684210526,4,Nathan Redmond,MID,Southampton
zacYQeeiewSucZywi,16.3,3.0,1153.2,20.7,4.199999999999999,16.3,13.84736842105263,4,Manuel Lanzini,MID,West Ham
DvNbBSkAAZcFXJRPo,30.7,3.6,2606.9999999999995,6.3,5.1,30.7,45.699999999999996,4,Granit Xhaka,MID,Arsenal
J5oWgaQ9u9pjBJPJh,18.599999999999998,3.3,1505.3999999999999,18.400000000000002,0.9,18.599999999999998,31.33421052631578,4,Laurent Koscielny,DEF,Arsenal
SjYgfdGcuYo9XyTfR,19.8,0.9,1714.5,17.2,0.9,19.8,64.57894736842104,4,Wayne Hennessey,GKP,Crystal Palace
Wdd663Hoj4F5QaCS9,22.6,1.4999999999999998,1921.1999999999998,14.4,3.9,22.6,42.439473684210526,4,Luke Shaw,DEF,Man United
d6c65PgE98JokMqRq,19.5,1.4999999999999998,1378.8,17.499999999999996,2.0999999999999996,19.5,17.46315789473684,4,Sung-yueng Ki,MID,Newcastle
dAmMPaxyEmbwYPg9Q,30.4,3.9,1639.0,6.6000000000000005,4.8,30.4,46.4421052631579,4,James Milner,MID,Liverpool
exXbeSNZLY9vkkHXw,24.599999999999998,1.4999999999999998,1979.1000000000001,12.399999999999999,6.0,24.599999999999998,39.01578947368421,4,Kieran Trippier,DEF,Tottenham
fWeYYNTgt4NCqDttx,9.299999999999999,1.2,780.3000000000001,27.7,2.0999999999999996,9.299999999999999,9.821052631578944,4,Kevin Long,DEF,Burnley
k2gtw2p2sniBL3DLk,15.999999999999998,1.4999999999999998,992.7,20.999999999999996,2.5,15.999999999999998,22.760526315789473,4,Ainsley Maitland-Niles,DEF,Arsenal
okaYJCfZkfFEywjvo,27.900000000000002,3.0,2288.7000000000003,9.100000000000001,1.2,27.900000000000002,49.026315789473685,4,Shkodran Mustafi,DEF,Arsenal
q3Enp7h9AdERpdCwx,26.1,3.3,1559.0999999999997,10.899999999999999,3.3,26.1,23.636842105263156,4,Jeffrey Schlupp,MID,Crystal Palace
DyHE25p5zNnScuBAB,36.1,3.9,3182.7,0.9,2.4,36.1,48.099999999999994,4,Nathan Aké,DEF,Bournemouth
GmsdFPC2BZAhLjQiQ,31.2,4.5,1857.3,5.800000000000001,7.499999999999999,31.2,36.99473684210527,4,Willian Borges Da Silva,MID,Chelsea
Nn3ur6bzfhC8t5AZm,14.499999999999998,1.2,419.79999999999995,22.5,2.0999999999999996,14.499999999999998,17.894736842105264,4,Dominic Solanke,FWD,Bournemouth
PmHyq9Rj9JEGpynwK,30.7,1.4999999999999998,2680.2000000000003,6.299999999999998,2.4,30.7,42.34736842105263,4,Michael Keane,DEF,Everton
Tys6R4KBuyhwtMb8q,34.89999999999999,12.8,2195.3,2.1000000000000005,2.7,34.89999999999999,22.94736842105263,4,Ashley Barnes,FWD,Burnley
CiKSwEb7RAiTdj6vF,23.099999999999998,4.199999999999999,929.7,13.900000000000002,2.4,23.099999999999998,14.921052631578947,4,Charlie Austin,FWD,Southampton
NLsEGv83GLpK6ymfW,30.099999999999998,7.8,2206.5,6.8999999999999995,4.5,30.099999999999998,26.147368421052636,4,Troy Deeney,FWD,Watford
K86uvBPnxJ76Anpb4,21.099999999999998,2.4,1276.8999999999999,15.899999999999999,3.6,21.099999999999998,17.41578947368421,4,Christian Benteke,FWD,Crystal Palace
RGN6Ec5ACcFY5xgps,30.299999999999997,12.899999999999999,2175.9,6.700000000000001,3.6,30.299999999999997,32.19473684210526,4,Romelu Lukaku,FWD,Man United
nvFuJq27PQYQCxLqL,27.1,2.7,2280.0,9.900000000000002,6.299999999999999,27.1,28.784210526315793,4,José Holebas,DEF,Watford
wC4Qdk6uqAvPuPAmd,34.89999999999999,0.9,3072.0,2.1000000000000005,0.9,34.89999999999999,89.28947368421055,4,Kasper Schmeichel,GKP,Leicester
wEG3qcfh6LmeuGbup,12.299999999999999,1.2,722.0999999999999,24.699999999999996,0.9,12.299999999999999,23.06842105263157,4,Eric Bailly,DEF,Man United
CoiHEGZM4YbE4bpbG,23.099999999999998,0.9,1654.8,13.900000000000002,3.0,23.099999999999998,32.747368421052634,4,Arthur Masuaku,DEF,West Ham
DivM2uKJYCCBdzNpD,27.299999999999997,10.2,1926.0,9.700000000000001,6.0,27.299999999999997,20.06842105263157,4,Marko Arnautovic,FWD,West Ham
RpiQrk5AQ8ShyAAab,22.2,1.4999999999999998,1689.5999999999997,14.799999999999999,0.9,22.2,29.115789473684206,4,Christian Kabasele,DEF,Watford
agkgtKtSu63zE4pxw,27.1,10.6,1569.8999999999999,9.899999999999999,5.1,27.1,33.48947368421053,4,Anthony Martial,MID,Man United
iouw8So9SHCzLqvWG,12.700000000000001,1.2,683.7999999999998,24.3,3.0,12.700000000000001,12.647368421052633,4,Jack Wilshere,MID,West Ham
jzTF2rnmAmG2DRcDz,11.8,1.4999999999999998,945.0,25.2,1.2,11.8,20.4,4,Joel Ward,DEF,Crystal Palace
qbcCZe8r6nKP5K5DA,36.4,0.9,3208.5,0.5999999999999995,0.9,36.4,90.33157894736841,4,Jordan Pickford,GKP,Everton
sevcawNArbdFbSYtZ,17.399999999999995,2.0999999999999996,1269.2999999999997,19.599999999999998,1.8,17.399999999999995,40.51578947368421,4,Dejan Lovren,DEF,Liverpool
qB3u9tvgQrhXojAT7,29.099999999999998,9.9,1879.2,7.900000000000001,12.6,29.099999999999998,44.021052631578954,4,Leroy Sané,MID,Man City
yRvnXpuqE55ohjzxM,25.2,1.4999999999999998,2148.0,11.8,1.2,25.2,45.64736842105263,4,Jan Vertonghen,DEF,Tottenham
DNA6KCYfNXmW99SXP,35.79999999999999,2.0999999999999996,3143.7000000000003,1.2000000000000006,2.4,35.79999999999999,37.776315789473685,4,Jack Cork,MID,Burnley
Hud2pHKNe7NE4TL7L,23.5,3.6,1390.6,13.5,4.8,23.5,33.636842105263156,4,Juan Mata,MID,Man United
L7nwwAxNYgmEtd3Jv,27.1,1.4999999999999998,2367.0,9.899999999999999,2.4,27.1,28.231578947368412,4,Ryan Bertrand,DEF,Southampton
MFdcTwD5gCrKWw6JL,25.499999999999996,4.5,1267.4999999999998,11.499999999999998,2.7,25.499999999999996,19.026315789473685,4,Shane Long,FWD,Southampton
NSntqh9EggDhi8buk,15.899999999999999,1.8,892.4999999999998,21.099999999999998,1.4999999999999998,15.899999999999999,13.357894736842105,4,Tom Cleverley,MID,Watford
dnZLirKrgkegY84QN,14.099999999999998,1.8,598.1999999999999,22.899999999999995,0.9,14.099999999999998,17.747368421052627,4,Victor Wanyama,MID,Tottenham
dydumJiNBwLYPzR3T,2.7,0.9,110.09999999999998,34.300000000000004,0.9,2.7,2.8263157894736843,4,James McCarthy,MID,Crystal Palace
fXz6mWHCc32AXeMjZ,20.7,3.6,1038.6000000000001,16.3,3.6,20.7,15.205263157894741,4,Junior Stanislas,MID,Bournemouth
g8Ak8q9jAHNW7pDpz,20.8,3.9,954.2999999999997,16.2,4.5,20.8,24.31578947368421,4,Erik Lamela,MID,Tottenham
mgjvyQuzkHWqBanwK,6.8999999999999995,0.9,439.2,30.099999999999998,0.9,6.8999999999999995,12.710526315789474,4,Matteo Darmian,DEF,Man United
nLeoWrZbWPMbWqv54,36.1,2.0999999999999996,3170.7000000000003,0.9,6.3,36.1,54.9,4,César Azpilicueta,DEF,Chelsea
pDuA98tLoTen85m3M,14.5,0.9,1248.0,22.5,0.9,14.5,63.90526315789474,4,Tom Heaton,GKP,Aston Villa
wARcQAZ2Xrhz756T8,10.2,0.9,739.1999999999999,26.799999999999997,1.2,10.2,15.46578947368421,4,Christian Fuchs,DEF,Leicester
E9g8oeFW6SJcYxsXQ,30.099999999999998,6.8999999999999995,1644.5999999999997,6.900000000000001,2.7,30.099999999999998,35.06842105263158,4,Pedro Rodríguez Ledesma,MID,Chelsea
PjJ94NnD6fJ9Q6pDL,29.099999999999998,4.8,1669.5,7.900000000000001,3.6,29.099999999999998,28.531578947368416,4,Theo Walcott,MID,Everton
WamqLiH64KufduH5L,2.0999999999999996,0.9,107.69999999999999,34.89999999999999,0.9,2.0999999999999996,48.252631578947366,4,Claudio Bravo,GKP,Man City
YMijYsfSpznCceQMB,28.599999999999998,1.8,2358.0,8.399999999999999,3.0,28.599999999999998,32.526315789473685,4,Etienne Capoue,MID,Watford
eMu7zXYBizNpemQnn,12.700000000000001,0.9,2933.1,24.3,0.9,12.700000000000001,57.94736842105263,4,Nick Pope,GKP,Burnley
gSEYEoMjpPL9sRLPa,32.5,4.3,2836.8,4.5,3.3,32.5,71.92105263157895,4,Virgil van Dijk,DEF,Liverpool
z56PwipWhmpGQaKie,28.299999999999997,10.0,1216.7,8.7,4.8,28.299999999999997,43.294736842105266,4,Gabriel Fernando de Jesus,FWD,Man City
wZHser2hgRTco64yL,25.2,1.8,2027.0999999999997,11.799999999999999,1.4999999999999998,25.2,30.323684210526316,4,Angelo Ogbonna,DEF,West Ham
kMQWoWviRabZGRisD,32.8,6.599999999999999,2630.3999999999996,4.199999999999999,10.2,32.8,28.892105263157898,4,Ryan Fraser,MID,Bournemouth
LnMT3PdTaAsgxcQBS,26.399999999999995,6.8999999999999995,1583.3999999999999,10.6,6.599999999999999,26.399999999999995,22.531578947368423,4,Xherdan Shaqiri,MID,Liverpool
K2gqyAADgNeLTYAok,22.6,0.9,1867.7999999999997,14.399999999999999,1.8,22.6,28.46052631578948,4,Matthew Lowton,DEF,Burnley
Yfs92asRZAfMSmApH,29.999999999999996,3.6,1765.1999999999998,7.0,7.2,29.999999999999996,37.128947368421045,4,Alex Iwobi,MID,Everton
WcdMexix2YYYFPMy3,26.1,1.4999999999999998,1839.6000000000001,10.899999999999999,3.0,26.1,42.37894736842105,4,Ben Davies,DEF,Tottenham
ZPTG5h9S6AnkqC2pE,27.0,2.4,2292.9,10.0,1.4999999999999998,27.0,34.07368421052632,4,James Tomkins,DEF,Crystal Palace
kK7ipwHNFPDz3eBd6,26.7,6.599999999999999,2020.7999999999997,10.3,7.2,26.7,29.79473684210526,4,Bamidele Alli,MID,Tottenham
n2NcW9dn482Fmkp2Q,21.299999999999997,0.9,1876.5,15.700000000000003,0.9,21.299999999999997,66.91578947368421,4,Alex McCarthy,GKP,Southampton
rfFutgr4MzhCMKgc6,25.3,0.9,2199.0,11.700000000000001,2.7,25.3,36.47894736842105,4,Aaron Wan-Bissaka,DEF,Man United
